iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
546,0.4223061840556836,39,3938,1263,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579  962 3590
 3642 5978 2173 6751 3217 2649 7250 2694 4505 4205  452 2446 6622 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",945
547,0.4212321568067443,12,962,1243,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2173 6751 3217 2649 7250 2694 4505 4205  452 2446 6622 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",975
548,0.42246779508786914,21,2694,4010,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2173 6751 3217 2649 7250 4010 4505 4205  452 2446 6622 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",981
549,0.42366818252904725,20,7250,875,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2173 6751 3217 2649  875 4010 4505 4205  452 2446 6622 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",959
550,0.42277362885464465,23,4205,4204,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2173 6751 3217 2649  875 4010 4505 4204  452 2446 6622 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",1021
551,0.42278599510185166,26,6622,6552,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2173 6751 3217 2649  875 4010 4505 4204  452 2446 6552 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",961
552,0.4211702453104932,16,2173,2693,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649  875 4010 4505 4204  452 2446 6552 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",982
553,0.42001238896723325,22,4505,4714,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649  875 4010 4714 4204  452 2446 6552 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",965
554,0.42134667471320875,22,4714,4573,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649  875 4010 4573 4204  452 2446 6552 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2112 1535 1263]",965
555,0.4209125355069163,37,2112,2111,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649  875 4010 4573 4204  452 2446 6552 2868
 3812 3352 1041 2001 6616 7047  839  671 2472 2111 1535 1263]",957
556,0.42184162124614,31,2001,2101,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649  875 4010 4573 4204  452 2446 6552 2868
 3812 3352 1041 2101 6616 7047  839  671 2472 2111 1535 1263]",946
557,0.42407763818666944,32,6616,6617,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649  875 4010 4573 4204  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2111 1535 1263]",918
558,0.42430496075305335,20,875,1929,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  691 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649 1929 4010 4573 4204  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2111 1535 1263]",928
559,0.4251026630726011,9,691,690,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649 1929 4010 4573 4204  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2111 1535 1263]",922
560,0.42602870129632586,23,4204,4205,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3590
 3642 5978 2693 6751 3217 2649 1929 4010 4573 4205  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2111 1535 1263]",978
561,0.4269762435090133,17,6751,6967,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3590
 3642 5978 2693 6967 3217 2649 1929 4010 4573 4205  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2111 1535 1263]",923
562,0.42649836488870113,19,2649,875,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3590
 3642 5978 2693 6967 3217  875 1929 4010 4573 4205  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2111 1535 1263]",917
563,0.4267559059700803,37,2111,2112,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3590
 3642 5978 2693 6967 3217  875 1929 4010 4573 4205  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2112 1535 1263]",932
564,0.42726264105153183,19,875,2578,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3590
 3642 5978 2693 6967 3217 2578 1929 4010 4573 4205  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2112 1535 1263]",919
565,0.42702948784329087,13,3590,3517,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 5978 2693 6967 3217 2578 1929 4010 4573 4205  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2112 1535 1263]",942
566,0.426367987889712,22,4573,4502,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 5978 2693 6967 3217 2578 1929 4010 4502 4205  452 2446 6552 2868
 3812 3352 1041 2101 6617 7047  839  671 2472 2112 1535 1263]",947
567,0.42972890529821756,27,2868,2939,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 5978 2693 6967 3217 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3352 1041 2101 6617 7047  839  671 2472 2112 1535 1263]",907
568,0.42706265384652436,38,1535,1392,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 5978 2693 6967 3217 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3352 1041 2101 6617 7047  839  671 2472 2112 1392 1263]",910
569,0.42705560592423064,36,2472,875,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 5978 2693 6967 3217 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3352 1041 2101 6617 7047  839  671  875 2112 1392 1263]",938
570,0.428614738519874,15,5978,6189,"[2149 2875 1470 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 6189 2693 6967 3217 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3352 1041 2101 6617 7047  839  671  875 2112 1392 1263]",988
571,0.42836271935700587,2,1470,1683,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 6189 2693 6967 3217 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3352 1041 2101 6617 7047  839  671  875 2112 1392 1263]",945
572,0.4283642612043976,29,3352,3281,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 6189 2693 6967 3217 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3281 1041 2101 6617 7047  839  671  875 2112 1392 1263]",982
573,0.42867903459660606,18,3217,3218,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 6189 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3281 1041 2101 6617 7047  839  671  875 2112 1392 1263]",938
574,0.4280653541356846,15,6189,6046,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 3642 6046 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3281 1041 2101 6617 7047  839  671  875 2112 1392 1263]",992
575,0.4268684644532208,14,3642,2403,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 2403 6046 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3281 1041 2101 6617 7047  839  671  875 2112 1392 1263]",937
576,0.4261023749543625,37,2112,2181,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 2403 6046 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2939
 3812 3281 1041 2101 6617 7047  839  671  875 2181 1392 1263]",942
577,0.4240685658404093,27,2939,2797,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2568 3579 1243 3517
 2403 6046 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1041 2101 6617 7047  839  671  875 2181 1392 1263]",903
578,0.4237950762688822,10,2568,2352,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2352 3579 1243 3517
 2403 6046 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1041 2101 6617 7047  839  671  875 2181 1392 1263]",945
579,0.42345120655516366,34,839,3784,"[2149 2875 1683 1164 1976 7398 3169 4003 1882  690 2352 3579 1243 3517
 2403 6046 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1041 2101 6617 7047 3784  671  875 2181 1392 1263]",963
580,0.42230097793017785,4,1976,1903,"[2149 2875 1683 1164 1903 7398 3169 4003 1882  690 2352 3579 1243 3517
 2403 6046 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1041 2101 6617 7047 3784  671  875 2181 1392 1263]",983
581,0.42275683604404535,15,6046,6116,"[2149 2875 1683 1164 1903 7398 3169 4003 1882  690 2352 3579 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1041 2101 6617 7047 3784  671  875 2181 1392 1263]",1023
582,0.4217322708808976,30,1041,1185,"[2149 2875 1683 1164 1903 7398 3169 4003 1882  690 2352 3579 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6617 7047 3784  671  875 2181 1392 1263]",982
583,0.4113343653743751,32,6617,912,"[2149 2875 1683 1164 1903 7398 3169 4003 1882  690 2352 3579 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101  912 7047 3784  671  875 2181 1392 1263]",980
584,0.41417015057899575,32,912,6543,"[2149 2875 1683 1164 1903 7398 3169 4003 1882  690 2352 3579 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3784  671  875 2181 1392 1263]",980
585,0.4161131657251603,9,690,763,"[2149 2875 1683 1164 1903 7398 3169 4003 1882  763 2352 3579 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3784  671  875 2181 1392 1263]",1042
586,0.41605102536992006,6,3169,3168,"[2149 2875 1683 1164 1903 7398 3168 4003 1882  763 2352 3579 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3784  671  875 2181 1392 1263]",1056
587,0.41609441269792363,34,3784,3643,"[2149 2875 1683 1164 1903 7398 3168 4003 1882  763 2352 3579 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  671  875 2181 1392 1263]",1005
588,0.4142277644349992,11,3579,3581,"[2149 2875 1683 1164 1903 7398 3168 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  671  875 2181 1392 1263]",1011
589,0.41729820814716934,1,2875,2945,"[2149 2945 1683 1164 1903 7398 3168 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  671  875 2181 1392 1263]",1026
590,0.41833089549577895,35,671,674,"[2149 2945 1683 1164 1903 7398 3168 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4205  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  674  875 2181 1392 1263]",1039
591,0.4181791480112882,23,4205,4061,"[2149 2945 1683 1164 1903 7398 3168 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4061  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  674  875 2181 1392 1263]",1072
592,0.4167111233137359,36,875,628,"[2149 2945 1683 1164 1903 7398 3168 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4061  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1006
593,0.41669269392755015,6,3168,3238,"[2149 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2578 1929 4010 4502 4061  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1032
594,0.416728348339627,19,2578,2649,"[2149 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3281 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1006
595,0.4162553011019741,29,3281,3210,"[2149 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1042
596,0.41711015655180145,0,2149,2221,"[2221 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6967 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1032
597,0.41561503055926624,17,6967,7037,"[2221 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 7037 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1003
598,0.4144251098131549,0,2221,2288,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 7037 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1032
599,0.41702975749294974,17,7037,6970,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3581 1243 3517
 2403 6116 2693 6970 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1025
600,0.42105603804263403,11,3581,3508,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3508 1243 3517
 2403 6116 2693 6970 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1029
601,0.4178567254117225,17,6970,874,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3508 1243 3517
 2403 6116 2693  874 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 7047 3643  674  628 2181 1392 1263]",1025
602,0.42370634841946,33,7047,6975,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3508 1243 3517
 2403 6116 2693  874 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 6975 3643  674  628 2181 1392 1263]",1023
603,0.4257551175915637,12,1243,1173,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 2101 6543 6975 3643  674  628 2181 1392 1263]",1024
604,0.4254304350243876,31,2101,7108,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643  674  628 2181 1392 1263]",1045
605,0.4249515283715732,35,674,2103,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4010 4502 4061  452 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1079
606,0.4229696789154302,22,4502,4506,"[2288 2945 1683 1164 1903 7398 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4010 4506 4061  452 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1085
607,0.42227850440962444,5,7398,741,"[2288 2945 1683 1164 1903  741 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4010 4506 4061  452 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1065
608,0.4222129429436877,21,4010,4009,"[2288 2945 1683 1164 1903  741 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4009 4506 4061  452 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1063
609,0.42332634977747563,4,1903,1976,"[2288 2945 1683 1164 1976  741 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4009 4506 4061  452 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1076
610,0.42113259374437984,24,452,382,"[2288 2945 1683 1164 1976  741 3238 4003 1882  763 2352 3508 1173 3517
 2403 6116 2693  874 3218 2649 1929 4009 4506 4061  382 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1063
611,0.42042545392967773,15,6116,6117,"[2288 2945 1683 1164 1976  741 3238 4003 1882  763 2352 3508 1173 3517
 2403 6117 2693  874 3218 2649 1929 4009 4506 4061  382 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1082
612,0.4211173126224467,3,1164,1378,"[2288 2945 1683 1378 1976  741 3238 4003 1882  763 2352 3508 1173 3517
 2403 6117 2693  874 3218 2649 1929 4009 4506 4061  382 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1075
613,0.4212514026938161,21,4009,3942,"[2288 2945 1683 1378 1976  741 3238 4003 1882  763 2352 3508 1173 3517
 2403 6117 2693  874 3218 2649 1929 3942 4506 4061  382 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1034
614,0.4202166482688827,5,741,743,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3508 1173 3517
 2403 6117 2693  874 3218 2649 1929 3942 4506 4061  382 2446 6552 2797
 3812 3210 1185 7108 6543 6975 3643 2103  628 2181 1392 1263]",1028
615,0.4182428860636902,34,3643,7400,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3508 1173 3517
 2403 6117 2693  874 3218 2649 1929 3942 4506 4061  382 2446 6552 2797
 3812 3210 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",999
616,0.41895627027924864,29,3210,3211,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3508 1173 3517
 2403 6117 2693  874 3218 2649 1929 3942 4506 4061  382 2446 6552 2797
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1051
617,0.42047209026945903,20,1929,3784,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3508 1173 3517
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  382 2446 6552 2797
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1008
618,0.4196723352940086,13,3517,3445,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3508 1173 3445
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  382 2446 6552 2797
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",995
619,0.42110916296213097,27,2797,2939,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3508 1173 3445
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  382 2446 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",987
620,0.4221000729966482,24,382,450,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3508 1173 3445
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  450 2446 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1019
621,0.4198849294982302,11,3508,3366,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3366 1173 3445
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  450 2446 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1000
622,0.4181949510940942,11,3366,3507,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3507 1173 3445
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  450 2446 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1000
623,0.4181808796861484,25,2446,2515,"[2288 2945 1683 1378 1976  743 3238 4003 1882  763 2352 3507 1173 3445
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1038
624,0.4181960574142458,6,3238,3239,"[2288 2945 1683 1378 1976  743 3239 4003 1882  763 2352 3507 1173 3445
 2403 6117 2693  874 3218 2649 3784 3942 4506 4061  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1054
625,0.4184675008943015,16,2693,2765,"[2288 2945 1683 1378 1976  743 3239 4003 1882  763 2352 3507 1173 3445
 2403 6117 2765  874 3218 2649 3784 3942 4506 4061  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1031
626,0.41840277087065125,23,4061,4205,"[2288 2945 1683 1378 1976  743 3239 4003 1882  763 2352 3507 1173 3445
 2403 6117 2765  874 3218 2649 3784 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1073
627,0.42047587007214055,7,4003,3934,"[2288 2945 1683 1378 1976  743 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  874 3218 2649 3784 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1026
628,0.4219297298084728,17,874,878,"[2288 2945 1683 1378 1976  743 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3784 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1043
629,0.42136287595146965,1,2945,3016,"[2288 3016 1683 1378 1976  743 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3784 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1048
630,0.42073377551429214,5,743,1858,"[2288 3016 1683 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3784 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1070
631,0.4207379151744963,20,3784,3713,"[2288 3016 1683 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6543 6975 7400 2103  628 2181 1392 1263]",1080
632,0.42382865457358326,32,6543,6616,"[2288 3016 1683 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 6975 7400 2103  628 2181 1392 1263]",1073
633,0.42424698866570854,34,7400,388,"[2288 3016 1683 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 6975  388 2103  628 2181 1392 1263]",1074
634,0.4254342733218114,37,2181,2112,"[2288 3016 1683 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 6975  388 2103  628 2112 1392 1263]",1047
635,0.4254259452128275,2,1683,7401,"[2288 3016 7401 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 2649 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 6975  388 2103  628 2112 1392 1263]",1031
636,0.4255601616133423,19,2649,1682,"[2288 3016 7401 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 1682 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 6975  388 2103  628 2112 1392 1263]",1041
637,0.4186673802756938,33,6975,2578,"[2288 3016 7401 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 1682 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 2578  388 2103  628 2112 1392 1263]",1037
638,0.42649816321122125,19,1682,6977,"[2288 3016 7401 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 6977 3713 3942 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 2578  388 2103  628 2112 1392 1263]",1014
639,0.42622053980880115,21,3942,1683,"[2288 3016 7401 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 6977 3713 1683 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 2578  388 2103  628 2112 1392 1263]",1042
640,0.4227389300100453,37,2112,2252,"[2288 3016 7401 1378 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 6977 3713 1683 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 2578  388 2103  628 2252 1392 1263]",1058
641,0.4214972191404067,3,1378,1517,"[2288 3016 7401 1517 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 6977 3713 1683 4506 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 2578  388 2103  628 2252 1392 1263]",1068
642,0.4227058506757881,22,4506,4502,"[2288 3016 7401 1517 1976 1858 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 6977 3713 1683 4502 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 2578  388 2103  628 2252 1392 1263]",1033
643,0.4223424096430929,5,1858,1856,"[2288 3016 7401 1517 1976 1856 3239 3934 1882  763 2352 3507 1173 3445
 2403 6117 2765  878 3218 6977 3713 1683 4502 4205  450 2515 6552 2939
 3812 3211 1185 7108 6616 2578  388 2103  628 2252 1392 1263]",989
