iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
495,0.3280549393386651,11,1737,6468,"[2741 1479 1443 3883  825  770 1746 5906 2710 3375 2096 6468 2401 2227
  321  193 3581 7324  668 4068  748 7401 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",927
496,0.3257645550761827,4,825,270,"[2741 1479 1443 3883  270  770 1746 5906 2710 3375 2096 6468 2401 2227
  321  193 3581 7324  668 4068  748 7401 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",908
497,0.32837121944752523,4,270,3174,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 2096 6468 2401 2227
  321  193 3581 7324  668 4068  748 7401 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",908
498,0.3265468369438577,20,748,1734,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 2096 6468 2401 2227
  321  193 3581 7324  668 4068 1734 7401 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",860
499,0.3140753399378289,16,3581,4275,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 2096 6468 2401 2227
  321  193 4275 7324  668 4068 1734 7401 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",876
500,0.3091811666155289,17,7324,4849,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 2096 6468 2401 2227
  321  193 4275 4849  668 4068 1734 7401 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",861
501,0.3122275795118501,21,7401,3150,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 2096 6468 2401 2227
  321  193 4275 4849  668 4068 1734 3150 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",851
502,0.31517434566944913,10,2096,1907,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401 2227
  321  193 4275 4849  668 4068 1734 3150 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 3643 1097 1019 2516]",863
503,0.3176333559555044,36,3643,4501,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401 2227
  321  193 4275 4849  668 4068 1734 3150 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",859
504,0.31476165336765494,19,4068,1740,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401 2227
  321  193 4275 4849  668 1740 1734 3150 4336 4157 2041 3014 6693 3284
 3635 2788 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",846
505,0.32341010442044066,29,2788,7258,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401 2227
  321  193 4275 4849  668 1740 1734 3150 4336 4157 2041 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",837
506,0.32531456081973215,13,2227,818,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  668 1740 1734 3150 4336 4157 2041 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",775
507,0.3343068839925567,19,1740,3866,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  668 3866 1734 3150 4336 4157 2041 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",757
508,0.33389101877021654,18,668,670,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 2041 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",733
509,0.33375082097350284,24,2041,1040,"[2741 1479 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",725
510,0.336498920169258,1,1479,7052,"[2741 7052 1443 3883 3174  770 1746 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",685
511,0.3292360623632944,3,3883,1870,"[2741 7052 1443 1870 3174  770 1746 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",758
512,0.33232721412384747,0,2741,520,"[ 520 7052 1443 1870 3174  770 1746 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",803
513,0.32733343864411646,6,1746,3524,"[ 520 7052 1443 1870 3174  770 3524 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",850
514,0.3334168549544034,4,3174,1824,"[ 520 7052 1443 1870 1824  770 3524 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",882
515,0.3391865037464028,3,1870,3098,"[ 520 7052 1443 3098 1824  770 3524 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 4336 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",859
516,0.33887041660241773,22,4336,5263,"[ 520 7052 1443 3098 1824  770 3524 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 3866 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",867
517,0.33439840577910906,19,3866,4140,"[ 520 7052 1443 3098 1824  770 3524 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 4140 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",856
518,0.34222513211686717,0,520,3650,"[3650 7052 1443 3098 1824  770 3524 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849  670 4140 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",854
519,0.3393844353770099,18,670,3951,"[3650 7052 1443 3098 1824  770 3524 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",821
520,0.33814083468798894,6,3524,5056,"[3650 7052 1443 3098 1824  770 5056 5906 2710 3375 1907 6468 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",789
521,0.3413767877382242,11,6468,6825,"[3650 7052 1443 3098 1824  770 5056 5906 2710 3375 1907 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",830
522,0.341772947108369,10,1907,1889,"[3650 7052 1443 3098 1824  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 1019 2516]",809
523,0.34103968308695276,38,1019,7250,"[3650 7052 1443 3098 1824  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1040 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 7250 2516]",794
524,0.3446921088132222,24,1040,1323,"[3650 7052 1443 3098 1824  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1323 3014 6693 3284
 3635 7258 1929 1401 2363  621 2691 2320 4501 1097 7250 2516]",845
525,0.33833082007156046,29,7258,1480,"[3650 7052 1443 3098 1824  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1323 3014 6693 3284
 3635 1480 1929 1401 2363  621 2691 2320 4501 1097 7250 2516]",826
526,0.33227872573064243,32,2363,3674,"[3650 7052 1443 3098 1824  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1323 3014 6693 3284
 3635 1480 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",868
527,0.3290541422482288,4,1824,972,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1323 3014 6693 3284
 3635 1480 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",815
528,0.3275958616882576,24,1323,1969,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969 3014 6693 3284
 3635 1480 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",828
529,0.3220584023636757,25,3014,592,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825 2401  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 6693 3284
 3635 1480 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",821
530,0.3125295266423554,12,2401,824,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825  824  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 6693 3284
 3635 1480 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",783
531,0.3143390077155634,29,1480,670,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825  824  818
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 6693 3284
 3635  670 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",810
532,0.3182195040680478,13,818,1622,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825  824 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 6693 3284
 3635  670 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",802
533,0.3181248308199395,26,6693,3643,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825  824 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635  670 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",818
534,0.31629103003783915,29,670,4076,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825  824 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674  621 2691 2320 4501 1097 7250 2516]",828
535,0.31963069453216963,33,621,6762,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825  824 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",822
536,0.32360067203522724,12,824,2472,"[3650 7052 1443 3098  972  770 5056 5906 2710 3375 1889 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",811
537,0.31818453573577754,9,3375,1248,"[3650 7052 1443 3098  972  770 5056 5906 2710 1248 1889 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",829
538,0.3188588708174639,5,770,3090,"[3650 7052 1443 3098  972 3090 5056 5906 2710 1248 1889 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",854
539,0.32632147438581915,2,1443,2291,"[3650 7052 2291 3098  972 3090 5056 5906 2710 1248 1889 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",849
540,0.3298628328753699,6,5056,7471,"[3650 7052 2291 3098  972 3090 7471 5906 2710 1248 1889 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",797
541,0.32638650762990007,10,1889,484,"[3650 7052 2291 3098  972 3090 7471 5906 2710 1248  484 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",835
542,0.3213829418736754,0,3650,6402,"[6402 7052 2291 3098  972 3090 7471 5906 2710 1248  484 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 4157 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",797
543,0.3254971241598533,23,4157,1051,"[6402 7052 2291 3098  972 3090 7471 5906 2710 1248  484 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 1051 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",843
544,0.3248546675475775,23,1051,3940,"[6402 7052 2291 3098  972 3090 7471 5906 2710 1248  484 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",843
545,0.31730668051679783,3,3098,2580,"[6402 7052 2291 2580  972 3090 7471 5906 2710 1248  484 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2320 4501 1097 7250 2516]",856
546,0.31395013194721244,35,2320,2716,"[6402 7052 2291 2580  972 3090 7471 5906 2710 1248  484 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2716 4501 1097 7250 2516]",902
547,0.3117702544968812,7,5906,819,"[6402 7052 2291 2580  972 3090 7471  819 2710 1248  484 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2716 4501 1097 7250 2516]",956
548,0.30993485324243275,10,484,2537,"[6402 7052 2291 2580  972 3090 7471  819 2710 1248 2537 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2716 4501 1097 7250 2516]",1001
549,0.3112335797504431,5,3090,3165,"[6402 7052 2291 2580  972 3165 7471  819 2710 1248 2537 6825 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2716 4501 1097 7250 2516]",1048
550,0.3212530541995927,11,6825,3579,"[6402 7052 2291 2580  972 3165 7471  819 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2716 4501 1097 7250 2516]",954
551,0.32808480676843993,7,819,2171,"[6402 7052 2291 2580  972 3165 7471 2171 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2716 4501 1097 7250 2516]",951
552,0.3315136905442355,0,6402,1050,"[1050 7052 2291 2580  972 3165 7471 2171 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 6762 2691 2716 4501 1097 7250 2516]",923
553,0.3202012908128614,33,6762,1870,"[1050 7052 2291 2580  972 3165 7471 2171 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 1870 2691 2716 4501 1097 7250 2516]",949
554,0.32229142351439233,34,2691,5977,"[1050 7052 2291 2580  972 3165 7471 2171 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 1870 5977 2716 4501 1097 7250 2516]",966
555,0.3208944190521621,7,2171,2175,"[1050 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5263 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 1870 5977 2716 4501 1097 7250 2516]",976
556,0.3207088245534242,22,5263,5481,"[1050 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3150 5481 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 1870 5977 2716 4501 1097 7250 2516]",982
557,0.3246199278872584,21,3150,3083,"[1050 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 3635 4076 1929 1401 3674 1870 5977 2716 4501 1097 7250 2516]",956
558,0.3405523396792151,29,4076,6616,"[1050 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 3635 6616 1929 1401 3674 1870 5977 2716 4501 1097 7250 2516]",912
559,0.3445933111935186,28,3635,2047,"[1050 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 1097 7250 2516]",871
560,0.34285154891670633,39,2516,2586,"[1050 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 1097 7250 2586]",919
561,0.3418035820465408,37,1097,3313,"[1050 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 7250 2586]",953
562,0.3359437148501856,0,1050,1743,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275 4849 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 7250 2586]",964
563,0.34494612766178256,17,4849,694,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4275  694 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 7250 2586]",972
564,0.34260547947296915,16,4275,4366,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3643 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 7250 2586]",991
565,0.34424358747237394,26,3643,3148,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  193 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 7250 2586]",983
566,0.3506937424963562,15,193,815,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
  321  815 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 7250 2586]",1017
567,0.3523218563409166,14,321,1090,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
 1090  815 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 7250 2586]",980
568,0.3487384781869137,38,7250,1242,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
 1090  815 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 5977 2716 4501 3313 1242 2586]",956
569,0.34772068849931936,36,4501,7038,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
 1090  815 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 5977 2716 7038 3313 1242 2586]",988
570,0.3451030002622637,34,5977,2161,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 1622
 1090  815 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1002
571,0.34787497553838737,13,1622,4431,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090  815 4366  694 3951 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1008
572,0.3490909739571012,18,3951,6048,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090  815 4366  694 6048 4140 1734 3083 5481 3940 1969  592 3148 3284
 2047 6616 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1043
573,0.34356460706717523,25,592,2744,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090  815 4366  694 6048 4140 1734 3083 5481 3940 1969 2744 3148 3284
 2047 6616 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1050
574,0.34008227074607345,15,815,3714,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366  694 6048 4140 1734 3083 5481 3940 1969 2744 3148 3284
 2047 6616 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1084
575,0.33435710741586694,26,3148,3879,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366  694 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 6616 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1077
576,0.3268786505570873,29,6616,3219,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366  694 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 3219 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1064
577,0.33242142895317256,17,694,6689,"[1743 7052 2291 2580  972 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366 6689 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 3219 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1137
578,0.3291629877883158,4,972,3775,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366 6689 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 3219 1929 1401 3674 1870 2161 2716 7038 3313 1242 2586]",1136
579,0.3351985452266181,34,2161,455,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366 6689 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 3219 1929 1401 3674 1870  455 2716 7038 3313 1242 2586]",1062
580,0.3347224434384583,31,1401,747,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366 6689 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 3219 1929  747 3674 1870  455 2716 7038 3313 1242 2586]",1065
581,0.32148930437696027,17,6689,338,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366  338 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 3219 1929  747 3674 1870  455 2716 7038 3313 1242 2586]",1079
582,0.32651538185359996,29,3219,6903,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366  338 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2586]",998
583,0.3174159106689071,39,2586,2593,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 3714 4366  338 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2593]",1003
584,0.3168183757652384,15,3714,4134,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 4134 4366  338 6048 4140 1734 3083 5481 3940 1969 2744 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2593]",945
585,0.32882827965686195,25,2744,1116,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 4134 4366  338 6048 4140 1734 3083 5481 3940 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2593]",932
586,0.33296070572538006,15,4134,2658,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 2658 4366  338 6048 4140 1734 3083 5481 3940 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2593]",860
587,0.33645169389302404,22,5481,1610,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 2658 4366  338 6048 4140 1734 3083 1610 3940 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2593]",911
588,0.33870501353306726,23,3940,3573,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 2658 4366  338 6048 4140 1734 3083 1610 3573 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2593]",928
589,0.3340302737382136,23,3573,2694,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 2658 4366  338 6048 4140 1734 3083 1610 2694 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038 3313 1242 2593]",928
590,0.33804834203233514,37,3313,910,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 4431
 1090 2658 4366  338 6048 4140 1734 3083 1610 2694 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038  910 1242 2593]",906
591,0.3419980666612959,13,4431,3219,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 3219
 1090 2658 4366  338 6048 4140 1734 3083 1610 2694 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038  910 1242 2593]",882
592,0.3377700644186756,15,2658,1406,"[1743 7052 2291 2580 3775 3165 7471 2175 2710 1248 2537 3579 2472 3219
 1090 1406 4366  338 6048 4140 1734 3083 1610 2694 1969 1116 3879 3284
 2047 6903 1929  747 3674 1870  455 2716 7038  910 1242 2593]",889
