iter,fitness,moved_station,old_cell,new_cell,layout,allowed_count
512,0.4231341800926937,3,4574,4501,"[2939 1957 2148 4501  747 6696 2117 4009 2709 3854  547 6612 1968 1122
 3740 3217 2516  739 3016 3353 3576 7108  483 3512 2649 4415 1690 3590
 6335 1735 6761 1392 1043 1927 3099  733 2691 1171 1471 7331]",992
513,0.42101725401435497,38,1471,5836,"[2939 1957 2148 4501  747 6696 2117 4009 2709 3854  547 6612 1968 1122
 3740 3217 2516  739 3016 3353 3576 7108  483 3512 2649 4415 1690 3590
 6335 1735 6761 1392 1043 1927 3099  733 2691 1171 5836 7331]",921
514,0.4210365847639222,13,1122,1050,"[2939 1957 2148 4501  747 6696 2117 4009 2709 3854  547 6612 1968 1050
 3740 3217 2516  739 3016 3353 3576 7108  483 3512 2649 4415 1690 3590
 6335 1735 6761 1392 1043 1927 3099  733 2691 1171 5836 7331]",902
515,0.42340258090946364,12,1968,2181,"[2939 1957 2148 4501  747 6696 2117 4009 2709 3854  547 6612 2181 1050
 3740 3217 2516  739 3016 3353 3576 7108  483 3512 2649 4415 1690 3590
 6335 1735 6761 1392 1043 1927 3099  733 2691 1171 5836 7331]",923
516,0.42403745922176944,23,3512,3511,"[2939 1957 2148 4501  747 6696 2117 4009 2709 3854  547 6612 2181 1050
 3740 3217 2516  739 3016 3353 3576 7108  483 3511 2649 4415 1690 3590
 6335 1735 6761 1392 1043 1927 3099  733 2691 1171 5836 7331]",858
517,0.42473438782128053,33,1927,1682,"[2939 1957 2148 4501  747 6696 2117 4009 2709 3854  547 6612 2181 1050
 3740 3217 2516  739 3016 3353 3576 7108  483 3511 2649 4415 1690 3590
 6335 1735 6761 1392 1043 1682 3099  733 2691 1171 5836 7331]",898
518,0.4244741783499645,5,6696,6981,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2181 1050
 3740 3217 2516  739 3016 3353 3576 7108  483 3511 2649 4415 1690 3590
 6335 1735 6761 1392 1043 1682 3099  733 2691 1171 5836 7331]",916
519,0.42261755161782355,27,3590,3375,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2181 1050
 3740 3217 2516  739 3016 3353 3576 7108  483 3511 2649 4415 1690 3375
 6335 1735 6761 1392 1043 1682 3099  733 2691 1171 5836 7331]",934
520,0.4221924518055447,19,3353,3209,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2181 1050
 3740 3217 2516  739 3016 3209 3576 7108  483 3511 2649 4415 1690 3375
 6335 1735 6761 1392 1043 1682 3099  733 2691 1171 5836 7331]",946
521,0.42215101427833474,12,2181,2111,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3217 2516  739 3016 3209 3576 7108  483 3511 2649 4415 1690 3375
 6335 1735 6761 1392 1043 1682 3099  733 2691 1171 5836 7331]",951
522,0.4219889388020486,28,6335,6333,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3217 2516  739 3016 3209 3576 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392 1043 1682 3099  733 2691 1171 5836 7331]",943
523,0.4209206326602367,32,1043,973,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3217 2516  739 3016 3209 3576 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1682 3099  733 2691 1171 5836 7331]",947
524,0.42130482267449987,33,1682,1399,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3217 2516  739 3016 3209 3576 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7331]",951
525,0.4211696399574323,39,7331,7330,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3217 2516  739 3016 3209 3576 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7330]",965
526,0.421363166994128,19,3209,2284,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3217 2516  739 3016 2284 3576 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7330]",977
527,0.41912722891611065,15,3217,3145,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 2284 3576 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7330]",981
528,0.4194032823817781,39,7330,7329,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 2284 3576 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7329]",975
529,0.41941418537391106,20,3576,3434,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 2284 3434 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7329]",955
530,0.4199203932588313,19,2284,3352,"[2939 1957 2148 4501  747 6981 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7329]",975
531,0.42110678339658875,5,6981,6980,"[2939 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1171 5836 7329]",966
532,0.42178194338521957,37,1171,1173,"[2939 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3375
 6333 1735 6761 1392  973 1399 3099  733 2691 1173 5836 7329]",961
533,0.42017643958622486,29,1735,1878,"[2939 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3375
 6333 1878 6761 1392  973 1399 3099  733 2691 1173 5836 7329]",1026
534,0.42155172873141705,27,3375,3517,"[2939 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3517
 6333 1878 6761 1392  973 1399 3099  733 2691 1173 5836 7329]",989
535,0.4211062218254197,28,6333,1162,"[2939 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3517
 1162 1878 6761 1392  973 1399 3099  733 2691 1173 5836 7329]",968
536,0.4169938585370118,0,2939,6335,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3517
 1162 1878 6761 1392  973 1399 3099  733 2691 1173 5836 7329]",913
537,0.4222805790716737,36,2691,2939,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3352 3434 7108  483 3511 2649 4415 1690 3517
 1162 1878 6761 1392  973 1399 3099  733 2939 1173 5836 7329]",968
538,0.4220847594530134,19,3352,3281,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3434 7108  483 3511 2649 4415 1690 3517
 1162 1878 6761 1392  973 1399 3099  733 2939 1173 5836 7329]",1009
539,0.4233272693900708,32,973,2212,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3434 7108  483 3511 2649 4415 1690 3517
 1162 1878 6761 1392 2212 1399 3099  733 2939 1173 5836 7329]",978
540,0.42324095623599467,34,3099,3098,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3434 7108  483 3511 2649 4415 1690 3517
 1162 1878 6761 1392 2212 1399 3098  733 2939 1173 5836 7329]",1029
541,0.4212313919208732,22,483,487,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3434 7108  487 3511 2649 4415 1690 3517
 1162 1878 6761 1392 2212 1399 3098  733 2939 1173 5836 7329]",989
542,0.42361180332963466,20,3434,3505,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1878 6761 1392 2212 1399 3098  733 2939 1173 5836 7329]",950
543,0.4234295032973412,29,1878,1805,"[6335 1957 2148 4501  747 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1805 6761 1392 2212 1399 3098  733 2939 1173 5836 7329]",1009
544,0.42327619300573227,4,747,986,"[6335 1957 2148 4501  986 6980 2117 4009 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1805 6761 1392 2212 1399 3098  733 2939 1173 5836 7329]",962
545,0.42053648945535504,7,4009,2828,"[6335 1957 2148 4501  986 6980 2117 2828 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1805 6761 1392 2212 1399 3098  733 2939 1173 5836 7329]",1003
546,0.41985592020657536,36,2939,2938,"[6335 1957 2148 4501  986 6980 2117 2828 2709 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1805 6761 1392 2212 1399 3098  733 2938 1173 5836 7329]",920
547,0.4216416698238568,8,2709,4006,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1805 6761 1392 2212 1399 3098  733 2938 1173 5836 7329]",942
548,0.4224427074799821,33,1399,1613,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1805 6761 1392 2212 1613 3098  733 2938 1173 5836 7329]",937
549,0.4250095679307454,31,1392,1321,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 4415 1690 3517
 1162 1805 6761 1321 2212 1613 3098  733 2938 1173 5836 7329]",950
550,0.425488790643989,25,4415,2641,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3517
 1162 1805 6761 1321 2212 1613 3098  733 2938 1173 5836 7329]",1000
551,0.4266000370213753,29,1805,1806,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3517
 1162 1806 6761 1321 2212 1613 3098  733 2938 1173 5836 7329]",1060
552,0.427530576919939,27,3517,3519,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3519
 1162 1806 6761 1321 2212 1613 3098  733 2938 1173 5836 7329]",1020
553,0.4318317778335129,30,6761,6760,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3519
 1162 1806 6760 1321 2212 1613 3098  733 2938 1173 5836 7329]",987
554,0.4316046474420479,36,2938,3009,"[6335 1957 2148 4501  986 6980 2117 2828 4006 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3519
 1162 1806 6760 1321 2212 1613 3098  733 3009 1173 5836 7329]",986
555,0.43200545821326425,8,4006,3934,"[6335 1957 2148 4501  986 6980 2117 2828 3934 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3519
 1162 1806 6760 1321 2212 1613 3098  733 3009 1173 5836 7329]",1018
556,0.4317946601378674,2,2148,2222,"[6335 1957 2222 4501  986 6980 2117 2828 3934 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3519
 1162 1806 6760 1321 2212 1613 3098  733 3009 1173 5836 7329]",1033
557,0.4307105518176836,37,1173,1172,"[6335 1957 2222 4501  986 6980 2117 2828 3934 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3519
 1162 1806 6760 1321 2212 1613 3098  733 3009 1172 5836 7329]",1034
558,0.4308145316227802,28,1162,1235,"[6335 1957 2222 4501  986 6980 2117 2828 3934 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3281 3505 7108  487 3511 2649 2641 1690 3519
 1235 1806 6760 1321 2212 1613 3098  733 3009 1172 5836 7329]",1029
559,0.43081908244822237,19,3281,3421,"[6335 1957 2222 4501  986 6980 2117 2828 3934 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 1690 3519
 1235 1806 6760 1321 2212 1613 3098  733 3009 1172 5836 7329]",1031
560,0.4298988150632258,33,1613,1399,"[6335 1957 2222 4501  986 6980 2117 2828 3934 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 1690 3519
 1235 1806 6760 1321 2212 1399 3098  733 3009 1172 5836 7329]",993
561,0.42794417962764375,26,1690,4205,"[6335 1957 2222 4501  986 6980 2117 2828 3934 3854  547 6612 2111 1050
 3740 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
 1235 1806 6760 1321 2212 1399 3098  733 3009 1172 5836 7329]",989
562,0.4299452717964402,9,3854,1547,"[6335 1957 2222 4501  986 6980 2117 2828 3934 1547  547 6612 2111 1050
 3740 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
 1235 1806 6760 1321 2212 1399 3098  733 3009 1172 5836 7329]",943
563,0.43098854625230887,2,2222,2221,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2111 1050
 3740 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
 1235 1806 6760 1321 2212 1399 3098  733 3009 1172 5836 7329]",972
564,0.43047104025215743,39,7329,7330,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2111 1050
 3740 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
 1235 1806 6760 1321 2212 1399 3098  733 3009 1172 5836 7330]",950
565,0.4304157841969078,14,3740,3883,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2111 1050
 3883 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
 1235 1806 6760 1321 2212 1399 3098  733 3009 1172 5836 7330]",1002
566,0.4304980101955075,34,3098,3169,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2111 1050
 3883 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
 1235 1806 6760 1321 2212 1399 3169  733 3009 1172 5836 7330]",992
567,0.42984744266507025,28,1235,747,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2111 1050
 3883 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1321 2212 1399 3169  733 3009 1172 5836 7330]",957
568,0.4308602007872221,37,1172,1238,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2111 1050
 3883 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1321 2212 1399 3169  733 3009 1238 5836 7330]",948
569,0.4302948314970714,12,2111,2110,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3145 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1321 2212 1399 3169  733 3009 1238 5836 7330]",957
570,0.42858707283647635,15,3145,3940,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3940 2516  739 3016 3421 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1321 2212 1399 3169  733 3009 1238 5836 7330]",910
571,0.429552960361699,19,3421,3212,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1321 2212 1399 3169  733 3009 1238 5836 7330]",969
572,0.4294102063762362,32,2212,2142,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1321 2142 1399 3169  733 3009 1238 5836 7330]",943
573,0.4261316641613777,31,1321,1250,"[6335 1957 2221 4501  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 2142 1399 3169  733 3009 1238 5836 7330]",949
574,0.4255163940773804,3,4501,4430,"[6335 1957 2221 4430  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 2142 1399 3169  733 3009 1238 5836 7330]",960
575,0.42594350577288004,32,2142,1856,"[6335 1957 2221 4430  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1399 3169  733 3009 1238 5836 7330]",941
576,0.42429956685668235,37,1238,1308,"[6335 1957 2221 4430  986 6980 2117 2828 3934 1547  547 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1399 3169  733 3009 1308 5836 7330]",935
577,0.4245361654567938,10,547,618,"[6335 1957 2221 4430  986 6980 2117 2828 3934 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1399 3169  733 3009 1308 5836 7330]",973
578,0.42613861470462555,4,986,1172,"[6335 1957 2221 4430 1172 6980 2117 2828 3934 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1399 3169  733 3009 1308 5836 7330]",899
579,0.4243831567541069,8,3934,3639,"[6335 1957 2221 4430 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1399 3169  733 3009 1308 5836 7330]",899
580,0.42574092961279997,3,4430,4361,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1399 3169  733 3009 1308 5836 7330]",962
581,0.426652802981201,33,1399,1470,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  487 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1470 3169  733 3009 1308 5836 7330]",910
582,0.42914728640517996,22,487,482,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  482 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1470 3169  733 3009 1308 5836 7330]",931
583,0.42931115872659614,6,2117,2188,"[6335 1957 2221 4361 1172 6980 2188 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  482 3511 2649 2641 4205 3519
  747 1806 6760 1250 1856 1470 3169  733 3009 1308 5836 7330]",941
584,0.4283352476463937,27,3519,3590,"[6335 1957 2221 4361 1172 6980 2188 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  482 3511 2649 2641 4205 3590
  747 1806 6760 1250 1856 1470 3169  733 3009 1308 5836 7330]",915
585,0.42817134277317553,6,2188,2117,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  482 3511 2649 2641 4205 3590
  747 1806 6760 1250 1856 1470 3169  733 3009 1308 5836 7330]",938
586,0.42834169550043777,22,482,553,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  553 3511 2649 2641 4205 3590
  747 1806 6760 1250 1856 1470 3169  733 3009 1308 5836 7330]",928
587,0.4275656331579955,34,3169,3241,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  553 3511 2649 2641 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",968
588,0.428479218047752,25,2641,2640,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108  553 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",946
589,0.42610261233604896,22,553,2692,"[6335 1957 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108 2692 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",932
590,0.42393590624612454,1,1957,1956,"[6335 1956 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108 2692 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",978
591,0.4250388932724307,0,6335,553,"[ 553 1956 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7108 2692 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",926
592,0.4254134569154241,21,7108,7181,"[ 553 1956 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3212 3505 7181 2692 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",915
593,0.42551548301588404,19,3212,3142,"[ 553 1956 2221 4361 1172 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3142 3505 7181 2692 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",922
594,0.42618954566136846,4,1172,6481,"[ 553 1956 2221 4361 6481 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3142 3505 7181 2692 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",903
595,0.4260211194825323,3,4361,4505,"[ 553 1956 2221 4505 6481 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3142 3505 7181 2692 3511 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",932
596,0.42481000077902403,23,3511,3440,"[ 553 1956 2221 4505 6481 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3142 3505 7181 2692 3440 2649 2640 4205 3590
  747 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",877
597,0.4233250924125644,28,747,959,"[ 553 1956 2221 4505 6481 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 3016 3142 3505 7181 2692 3440 2649 2640 4205 3590
  959 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",931
598,0.4240546356114815,18,3016,2945,"[ 553 1956 2221 4505 6481 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 2692 3440 2649 2640 4205 3590
  959 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",919
599,0.422921347136627,0,553,411,"[ 411 1956 2221 4505 6481 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 2692 3440 2649 2640 4205 3590
  959 1806 6760 1250 1856 1470 3241  733 3009 1308 5836 7330]",925
600,0.42282508466813573,32,1856,1927,"[ 411 1956 2221 4505 6481 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 2692 3440 2649 2640 4205 3590
  959 1806 6760 1250 1927 1470 3241  733 3009 1308 5836 7330]",932
601,0.42268943252741376,4,6481,4005,"[ 411 1956 2221 4505 4005 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 2692 3440 2649 2640 4205 3590
  959 1806 6760 1250 1927 1470 3241  733 3009 1308 5836 7330]",925
602,0.4230144446045081,33,1470,1541,"[ 411 1956 2221 4505 4005 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 2692 3440 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",922
603,0.4225062672426759,23,3440,6264,"[ 411 1956 2221 4505 4005 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 2692 6264 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",904
604,0.42459942172091925,22,2692,3441,"[ 411 1956 2221 4505 4005 6980 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 3441 6264 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",920
605,0.42556477401335324,5,6980,6908,"[ 411 1956 2221 4505 4005 6908 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181 3441 6264 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",948
606,0.42451755964593596,22,3441,771,"[ 411 1956 2221 4505 4005 6908 2117 2828 3639 1547  618 6612 2110 1050
 3883 3940 2516  739 2945 3142 3505 7181  771 6264 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",917
607,0.4241818390663629,14,3883,3511,"[ 411 1956 2221 4505 4005 6908 2117 2828 3639 1547  618 6612 2110 1050
 3511 3940 2516  739 2945 3142 3505 7181  771 6264 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",975
608,0.4232313055817149,6,2117,2259,"[ 411 1956 2221 4505 4005 6908 2259 2828 3639 1547  618 6612 2110 1050
 3511 3940 2516  739 2945 3142 3505 7181  771 6264 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",1022
609,0.42356675834264773,23,6264,3812,"[ 411 1956 2221 4505 4005 6908 2259 2828 3639 1547  618 6612 2110 1050
 3511 3940 2516  739 2945 3142 3505 7181  771 3812 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",999
610,0.42345601414463047,1,1956,1886,"[ 411 1886 2221 4505 4005 6908 2259 2828 3639 1547  618 6612 2110 1050
 3511 3940 2516  739 2945 3142 3505 7181  771 3812 2649 2640 4205 3590
  959 1806 6760 1250 1927 1541 3241  733 3009 1308 5836 7330]",1002
