nearest_time,station_count,incident_freq,efficiency,expected_served
813.1,0,0.0,0.018453659593487656,0.0
768.3,0,0.0,0.01915152494682099,0.0
902.1,0,0.0,0.018453659593487656,0.0
768.6,0,0.0,0.01915152494682099,0.0
792.4,0,0.0,0.01915152494682099,0.0
899.8,0,0.0,0.018453659593487656,0.0
873.3,0,0.0,0.018453659593487656,0.0
1284.2,0,0.0,0.018453659593487656,0.0
1355.4,0,0.0,0.018453659593487656,0.0
1266.5,0,0.0,0.018453659593487656,0.0
1108.4,0,0.0,0.018453659593487656,0.0
1049.5,0,0.0,0.018453659593487656,0.0
961.4,0,0.0,0.018453659593487656,0.0
874.5,0,0.0,0.018453659593487656,0.0
857.2,0,0.0,0.018453659593487656,0.0
974.6,0,0.0,0.018453659593487656,0.0
1006.1,0,0.0,0.018453659593487656,0.0
1070.4,0,0.0,0.018453659593487656,0.0
910.6,0,0.0,0.018453659593487656,0.0
788.8,0,0.0,0.01915152494682099,0.0
802.4,0,0.0,0.018453659593487656,0.0
865.7,0,0.0,0.018453659593487656,0.0
714.8,1,0.0,0.01587155120449283,0.0
686.0,1,0.0,0.014595373084873785,0.0
545.3,2,0.0,0.019842102522142968,0.0
730.6,1,0.0,0.015602836577982861,0.0
654.0,2,0.0,0.014849156423516797,0.0
620.0,2,0.0,0.015898889751578178,0.0
674.2,2,0.0,0.01643962731020603,0.0
497.9,2,0.0,0.026309968106598566,0.0
431.9,2,0.0,0.12742715563104937,0.0
412.9,2,1.0249507169530265e-05,0.03498172701439523,3.585454618365945e-07
347.3,3,0.0,0.15989325731707843,0.0
310.9,3,0.0,0.16242812311891902,0.0
397.1,2,0.0,0.3130351414530102,0.0
373.7,2,0.0,0.25813818318006604,0.0
354.3,2,2.049901433906053e-05,0.07537115933139898,1.5450344758859637e-06
314.2,2,1.0249507169530265e-05,0.23816597392753736,2.441083857308452e-06
316.8,3,2.7332019118747372e-05,0.23100953602540666,6.313957055259375e-06
404.7,2,2.3915516728903952e-05,0.0684156639833906,1.6361959565138496e-06
369.2,3,7.516305257655528e-05,0.13054230688649143,9.81195827597417e-06
442.0,3,7.174655018671185e-05,0.049736763361518214,3.5684411886417777e-06
449.7,3,0.0004714773297983922,0.050807125342569676,2.3954407791246972e-05
508.9,3,0.00011957758364451976,0.033713869654910994,4.031423068640555e-06
536.2,3,0.0,0.05653595563166665,0.0
559.2,3,0.0,0.058433861589594696,0.0
585.5,3,0.0,0.055936391133060884,0.0
648.6,2,0.0,0.014849156423516797,0.0
613.9,3,0.0,0.06542792756949269,0.0
556.5,5,0.0,0.05665370419530706,0.0
534.3,5,0.0,0.056990976763959734,0.0
714.1,1,0.0,0.01572678334154045,0.0
614.2,2,0.0,0.016386984989911514,0.0
612.0,2,0.0,0.01648918699901408,0.0
595.0,2,3.4165023898434215e-06,0.021544841384355112,7.360800207844669e-08
587.6,1,2.7332019118747372e-05,0.01348798165857709,3.686537725655429e-07
525.9,1,1.708251194921711e-05,0.02826042669454567,4.827590766995506e-07
